STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT11
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/15/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/18/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/19/2025,,,,,0.74,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/20/2025,,,,,0.31,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/22/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/26/2025,,,,,0.02,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/28/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/29/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",10/31/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/5/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/7/2025,,,,,0.43,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/9/2025,,,,,0.75,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/10/2025,,,,,0.65,,5,5,,,,,,,0.6,0.6,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/11/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/12/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/18/2025,,,,,0.15,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/19/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/20/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/22/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/25/2025,,,,,0.21,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/26/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/27/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/28/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/29/2025,,,,,0.02,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",11/30/2025,,,,,0.34,,7,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/1/2025,,,,,0,,0,4,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/2/2025,,,,,0.15,,2,5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/4/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/5/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/6/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/7/2025,,,,,0.12,,1.5,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/8/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/9/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/10/2025,,,,,0.11,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/11/2025,,,,,0.02,,0,,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/12/2025,,,,,0,,0,,,,,,,,,0,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/14/2025,,,,,0.01,,0.1,,,,,,,,,0,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/18/2025,,,,,0.07,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/19/2025,,,,,0.21,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/20/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/28/2025,,,,,0.08,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/29/2025,,,,,1.44,,0.5,0.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",12/31/2025,,,,,0.06,,1,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/1/2026,,,,,0.08,,1,1.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/2/2026,,,,,0,,0,1.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/3/2026,,,,,0,,0,1.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/4/2026,,,,,0,,0,1.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/5/2026,,,,,0,,0,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/6/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/8/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/9/2026,,,,,0.49,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/10/2026,,,,,0.02,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/11/2026,,,,,0.17,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/12/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/13/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/14/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/15/2026,,,,,0.06,,1,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/16/2026,,,,,0,,0,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/17/2026,,,,,0.04,,0.5,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/18/2026,,,,,0,,0,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/19/2026,,,,,0.04,,1,2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/20/2026,,,,,0,,0,2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/21/2026,,,,,0,,0,2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/22/2026,,,,,0,,0,2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/23/2026,,,,,0,,0,2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/24/2026,,,,,0,,0,2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/25/2026,,,,,0.11,,2,3,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/26/2026,,,,,0.05,,2,4,,,,,,,0.4,0.1,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/27/2026,,,,,0,,0,3.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/28/2026,,,,,0,,0,3.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/29/2026,,,,,0,,0,3.3,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/30/2026,,,,,0,,0,3.3,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",1/31/2026,,,,,0.02,,0.5,4,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/1/2026,,,,,0,,0,4,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/2/2026,,,,,0,,0,4,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/3/2026,,,,,0,,0,3,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/4/2026,,,,,0,,0,3,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/5/2026,,,,,0,,0,3,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/6/2026,,,,,0.03,,0.2,3.2,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/7/2026,,,,,0,,0,2.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/8/2026,,,,,0,,0,2.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/9/2026,,,,,0,,0,2.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/10/2026,,,,,0,,0,1,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/11/2026,,,,,0,,0,0.5,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/12/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/13/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/14/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/15/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/16/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/17/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/18/2026,,,,,0.13,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/19/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/20/2026,,,,,0.07,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/21/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/22/2026,,,,,0.02,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/23/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/24/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/25/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/26/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/27/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",2/28/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILWL0136,"CRETE 3.3 ENE FRANKTUARY FARM, IL US",3/1/2026,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/1/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/2/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/3/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/4/2025,,,,,0.11,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/5/2025,,,,,1.06,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/6/2025,,,,,0.05,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/7/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/8/2025,,,,,0.2,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/9/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/10/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/11/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/12/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/13/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/14/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/15/2025,,,,,0.4,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/16/2025,,,,,0.11,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/17/2025,,,,,0.12,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/18/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/19/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/20/2025,,,,,0.98,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/21/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/22/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/23/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/24/2025,,,,,0.23,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/25/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/26/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/27/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/28/2025,,,,,0.16,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/29/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/30/2025,,,,,0.1,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",3/31/2025,,,,,0.04,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/1/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/2/2025,,,,,0.45,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/3/2025,,,,,0.66,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/4/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/5/2025,,,,,0.12,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/6/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/7/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/8/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/9/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/10/2025,,,,,0.05,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/11/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/12/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/13/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/14/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/15/2025,,,,,0.06,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/16/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/17/2025,,,,,0,,0,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/18/2025,,,,,0.1,,,,,,,,,,,,,,,,,,,,,
US1ILDP0176,"WINFIELD 0.6 SSW, IL US",4/19/2025,,,,,0.04,,,,,,,,,,,,,,,,,,,,,
